Brix R421_Value,pH R421_Value,Total cell count R421_Value,Budding ratio R421_Value,%Alcohol R421_Value,%Acidity R421_Value,Temp. R421_Value,level R421_Value,viable cell count R421_Value
10.89999961853027,4.599999904632568,475.0,63.17543802897136,8.498666661580403,0.5821574220851976,31.29193077558353,435.0912780761719,95.98315785725912
10.89999961853027,4.599999904632568,475.0,63.15789413452148,8.5,0.5821865766632314,31.28671727357087,434.3654327392578,96.0
10.89874962568283,4.599999904632568,474.53125,63.22556328773499,8.501250004768371,0.5822157312412651,31.28150377155822,433.6395874023438,95.97865295410156
10.89749963283539,4.599999904632568,474.0625,63.29323244094849,8.502500009536742,0.5822448858192989,31.27629026954557,432.5039367675781,95.95730590820312
10.89624963998795,4.599999904632568,473.59375,63.36090159416199,8.503750014305115,0.5822740403973327,31.27107676753291,431.6259155273438,95.93595886230469
10.8949996471405,4.599999904632568,473.125,63.42857074737549,8.505000019073487,0.5823031949753664,31.26586326552026,431.6259155273438,95.91461181640625
10.89374965429306,4.599999904632568,472.65625,63.49623990058899,8.506250023841858,0.5823323495534002,31.26064976350761,428.7693176269531,95.89326477050781
10.89249966144562,4.599999904632568,472.1875,63.56390905380249,8.50750002861023,0.582361504131434,31.25543626149495,428.4649353027344,95.87191772460938
10.89124966859817,4.599999904632568,471.71875,63.63157820701599,8.5087500333786,0.5823906587094677,31.2502227594823,427.0132446289062,95.85057067871094
10.88999967575073,4.599999904632568,471.25,63.69924736022949,8.510000038146973,0.5824198132875015,31.24500925746965,426.7439270019531,95.8292236328125
10.88874968290329,4.599999904632568,470.78125,63.76691651344299,8.511250042915345,0.5824489678655352,31.239795755457,423.8405456542969,95.80787658691406
10.88749969005585,4.599999904632568,470.3125,63.83458566665649,8.512500047683716,0.582478122443569,31.23458225344434,423.2668762207031,95.78652954101562
10.8862496972084,4.599999904632568,469.84375,63.90225481987,8.513750052452087,0.5825072770216027,31.22936875143169,424.9878234863281,95.76518249511719
10.88499970436096,4.599999904632568,469.375,63.9699239730835,8.515000057220458,0.5825364315996364,31.22415524941903,425.5615234375,95.74383544921875
10.88374971151352,4.599999904632568,468.90625,64.037593126297,8.516250061988831,0.5825655861776702,31.21894174740638,425.2922668457031,95.72248840332031
10.88249971866608,4.599999904632568,468.4375,64.1052622795105,8.517500066757203,0.5825947407557039,31.21372824539373,425.5615234375,95.70114135742188
10.88124972581863,4.599999904632568,467.96875,64.172931432724,8.518750071525574,0.5826238953337377,31.20851474338108,427.0132446289062,95.67979431152344
10.87999973297119,4.599999904632568,467.5,64.2406005859375,8.520000076293945,0.5826530499117715,31.20330124136842,428.4649353027344,95.658447265625
10.87874974012375,4.599999904632568,467.03125,64.308269739151,8.521250081062316,0.5826822044898052,31.19808773935577,428.4649353027344,95.63710021972656
10.87749974727631,4.599999904632568,466.5625,64.3759388923645,8.52250008583069,0.582711359067839,31.19287423734312,430.4902954101562,95.61575317382812
10.87624975442886,4.599999904632568,466.09375,64.443608045578,8.52375009059906,0.5827405136458728,31.18766073533046,431.3566589355469,95.59440612792969
10.87499976158142,4.599999904632568,465.625,64.5112771987915,8.525000095367432,0.5827696682239065,31.18244723331781,431.6259155273438,95.57305908203125
10.87374976873398,4.599999904632568,465.15625,64.578946352005,8.526250100135803,0.5827988228019403,31.17723373130516,430.7595520019531,95.55171203613281
10.87249977588653,4.599999904632568,464.6875,64.6466155052185,8.527500104904174,0.582827977379974,31.1720202292925,431.0522766113281,95.53036499023438
10.87124978303909,4.599999904632568,464.21875,64.714284658432,8.528750109672547,0.5828571319580078,31.16680672727985,430.7595520019531,95.50901794433594
